name,entity,label,definition_period
md_standard_deduction,tax_unit,MD standard deduction,year
md_aged_blind_exemptions,tax_unit,MD aged blind exemptions,year
md_aged_dependent_exemption,tax_unit,MD aged dependent exemption,year
md_aged_exemption,tax_unit,MD aged exemption,year
md_blind_exemption,tax_unit,MD blind exemption,year
md_exemptions,tax_unit,MD exemptions,year
md_personal_exemption,tax_unit,MD value per personal exemption,year
md_total_personal_exemptions,tax_unit,MD total personal exemptions,year
md_tax_unit_earned_income,tax_unit,MD tax unit earned income,year
md_local_income_tax_before_credits,tax_unit,MD local income tax before credits,year
md_snap_elderly_present,spm_unit,Elderly person is present for the Maryland SNAP minimum allotment,year
md_snap_is_elderly,person,Is an elderly person for Maryland SNAP minimum allotment,year
me_income_tax,tax_unit,Maine income tax,year
me_income_tax_before_credits,tax_unit,Maine main income tax (before credits and supplemental tax),year
me_income_tax_before_refundable_credits,tax_unit,Maine income tax,year
me_non_refundable_credits,tax_unit,Maine non refundable credits,year
me_refundable_credits,tax_unit,Maine refundable credits,year
me_withheld_income_tax,person,Maine withheld income tax,year
me_additions,tax_unit,Maine AGI additions,year
me_agi,tax_unit,Maine adjusted gross income,year
me_agi_subtractions,tax_unit,ME AGI subtractions,year
me_pension_income_deduction,tax_unit,Maine pension income deduction,year
me_eitc,tax_unit,Maine EITC,year
me_child_care_credit,tax_unit,Maine child care credit,year
me_non_refundable_child_care_credit,tax_unit,Maine non-refundable child care credit,year
me_refundable_child_care_credit,tax_unit,Maine refundable child care credit,year
me_step_4_share_of_child_care_expenses,tax_unit,Maine step 4 share of child care expenses,year
me_dependent_exemption_credit,tax_unit,Maine dependent exemption credit,year
me_dependent_exemption_credit_amount_person,person,Maine dependent exemption credit amount for each person,year
me_sales_and_property_tax_fairness_credit_income,tax_unit,Maine sales and property tax fairness credit total income,year
me_property_tax_fairness_credit,tax_unit,Maine property tax fairness credit,year
me_property_tax_fairness_credit_base_cap,tax_unit,Maine property tax fairness credit base cap,year
me_property_tax_fairness_credit_benefit_base,tax_unit,Maine property tax fairness credit benefit base,year
me_property_tax_fairness_credit_cap,tax_unit,Maine property tax fairness credit cap,year
me_property_tax_fairness_credit_countable_rent,tax_unit,Countable rent for Maine property tax fairness credit,year
me_property_tax_fairness_credit_countable_rent_property_tax,tax_unit,Countable rent and property tax for Maine property tax fairness credit,year
me_property_tax_fairness_credit_eligible,tax_unit,Eligible for the maine property tax fairness credit,year
me_property_tax_fairness_credit_veterans_cap,tax_unit,Veterans cap for Maine property tax fairness credit,year
me_sales_tax_fairness_credit,tax_unit,Maine sales tax fairness credit,year
me_sales_tax_fairness_credit_eligible,tax_unit,Eligible for the Maine sales tax fairness credit,year
me_deductions,tax_unit,Maine income deductions,year
me_exemptions,tax_unit,Maine income exemptions,year
me_taxable_income,tax_unit,Maine taxable income,year
me_deduction_phaseout_percentage,tax_unit,Maine deduction phaseout percentage,year
me_itemized_deductions_pre_phaseout,tax_unit,Maine itemized deductions before phaseout,year
me_personal_exemption_deduction,tax_unit,Maine personal exemption deduction,year
mi_additions,tax_unit,Michigan taxable income additions,year
mi_household_resources,tax_unit,Michigan household resources,year
mi_income_tax,tax_unit,Michigan income tax,year
mi_income_tax_before_non_refundable_credits,tax_unit,Michigan income tax before non-refundable credits,year
mi_income_tax_before_refundable_credits,tax_unit,Michigan income tax before refundable credits,year
mi_is_senior_for_tax,tax_unit,Michigan filer is a senior,year
mi_non_refundable_credits,tax_unit,Michigan non-refundable credits,year
mi_refundable_credits,tax_unit,Michigan refundable credits,year
mi_subtractions,tax_unit,Michigan taxable income subtractions,year
mi_taxable_income,tax_unit,Michigan taxable income,year
mi_withheld_income_tax,person,Michigan withheld income tax,year
mi_eitc,tax_unit,Michigan Earned Income Tax Credit,year
mi_allowable_homestead_property_tax_credit,tax_unit,Michigan allowable homestead property tax credit,year
mi_homestead_property_tax_credit,tax_unit,Michigan homestead property tax credit,year
mi_homestead_property_tax_credit_alternate_senior_amount,tax_unit,Michigan alternate senior renter homestead property tax credit amount,year
mi_homestead_property_tax_credit_countable_property_tax,tax_unit,Michigan homestead property tax credit countable property tax (including rent equivalent),year
mi_homestead_property_tax_credit_eligible,tax_unit,Eligible for the Michigan homestead property tax credit,year
mi_homestead_property_tax_credit_household_resource_exemption,tax_unit,Michigan homestead property tax credit household resource exemption,year
mi_homestead_property_tax_credit_pre_alternate_senior_amount,tax_unit,Michigan homestead property tax credit per alternate senior credit amount,year
mi_home_heating_credit,tax_unit,Michigan home heating credit,year
mi_home_heating_credit_eligible_rate,tax_unit,Eligible for the Michigan home heating credit,year
mi_alternate_home_heating_credit,tax_unit,Michigan alternate home heating credit amount,year
mi_alternate_home_heating_credit_eligible,tax_unit,Eligible for the Michigan alternate home heating credit,year
mi_standard_home_heating_credit,tax_unit,Michigan standard home heating credit amount,year
mi_standard_home_heating_credit_eligible,tax_unit,Eligible for the Michigan home heating standard credit,year
mi_interest_dividends_capital_gains_deduction,tax_unit,"Michigan interest, dividends, and capital gains deduction",year
mi_interest_dividends_capital_gains_deduction_eligible,tax_unit,Eligible for the Michigan interest dividends capital gains deduction,year
mi_pension_benefit,tax_unit,Michigan pension benefit,year
mi_expanded_retirement_benefits_deduction,tax_unit,Michigan expanded retirement benefits deduction,year
mi_expanded_retirement_benefits_deduction_eligible,tax_unit,Eligible for the Michigan expanded retirement benefits deduction,year
mi_retirement_benefits_deduction_tier_one,tax_unit,Michigan retirement benefits deduction for tier one,year
mi_retirement_benefits_deduction_tier_one_amount,tax_unit,"Michigan retirement benefits deduction amount for tier one, regardless of eligiblity",year
mi_retirement_benefits_deduction_tier_one_eligible,tax_unit,Eligible for the Michigan tier one retirement benefits deduction,year
mi_retirement_benefits_deduction_tier_three,tax_unit,Michigan retirement benefits deduction for tier three,year
mi_retirement_benefits_deduction_tier_three_eligible,tax_unit,Eligible for the Michigan tier three retirement benefits deduction,year
mi_retirement_benefits_deduction_tier_three_ss_exempt_not_retired,tax_unit,Michigan non-retired tier three retirement benefits deduction,year
mi_retirement_benefits_deduction_tier_three_ss_exempt_not_retired_eligible_people,tax_unit,Number of eligible people for the Michigan non-retired tier three retirement benefits deduction,year
mi_retirement_benefits_deduction_tier_three_ss_exempt_retired,tax_unit,Michigan retired tier three retirement benefits deduction,year
mi_retirement_benefits_deduction_tier_three_ss_exempt_retired_eligible_people,tax_unit,Eligible for the Michigan tier three retired retirement benefits deduction,year
mi_standard_deduction,tax_unit,Michigan standard deduction,year
mi_standard_deduction_tier_three,tax_unit,Michigan tier three standard deduction,year
mi_standard_deduction_tier_three_eligible,tax_unit,Eligible for the Michigan standard deduction,year
mi_standard_deduction_tier_two,tax_unit,Michigan tier two standard deduction,year
mi_standard_deduction_tier_two_eligible,tax_unit,Eligible for the Michigan tier two standard deduction,year
mi_standard_deduction_tier_two_increase_eligible_people,tax_unit,Number of eligible people for the Michigan tier two standard deduction increase,year
mi_disabled_exemption_eligible_person,person,Eligible person for the Michigan disabled exemptions,year
mi_exemptions,tax_unit,Michigan exemptions,year
mi_exemptions_count,tax_unit,Michigan exemptions count,year
mi_personal_exemptions,tax_unit,Michigan personal and stillborn exemptions,year
mn_basic_tax,tax_unit,Minnesota basic tax calculated using tax rate schedules,year
mn_income_tax,tax_unit,Minnesota income tax,year
mn_income_tax_before_credits,tax_unit,Minnesota income tax before credits,year
mn_income_tax_before_refundable_credits,tax_unit,Minnesota income tax before refundable credits,year
mn_taxable_income,tax_unit,Minnesota taxable income,year
mn_withheld_income_tax,person,Minnesota withheld income tax,year
mn_additions,tax_unit,Minnesota additions to federal AGI,year
mn_amt,tax_unit,Minnesota alternative minimum tax (AMT),year
mn_amt_taxable_income,tax_unit,Minnesota alternative minimum tax (AMT) taxable income,year
mn_cdcc,tax_unit,Minnesota child and dependent care expense credit,year
mn_child_and_working_families_credits,tax_unit,Minnesota child and working families credits,year
mn_marriage_credit,tax_unit,Minnesota marriage credit,year
mn_nonrefundable_credits,tax_unit,Minnesota nonrefundable income tax credits,year
mn_refundable_credits,tax_unit,Minnesota refundable income tax credits,year
mn_wfc,tax_unit,Minnesota working family credit amount,year
mn_wfc_eligible,tax_unit,Minnesota working family credit eligibilty status,year
mn_deductions,tax_unit,Minnesota deductions,year
mn_itemized_deductions,tax_unit,Minnesota itemized deductions,year
mn_itemizing,tax_unit,whether or not itemizing Minnesota deductions,year
mn_standard_deduction,tax_unit,Minnesota standard deduction,year
mn_exemptions,tax_unit,Minnesota exemptions amount,year
mn_niit,tax_unit,Minnesota Net Investment Income Tax (NIIT),year
mn_charity_subtraction,tax_unit,Minnesota charity subtraction,year
mn_elderly_disabled_subtraction,tax_unit,Minnesota elderly/disabled subtraction,year
mn_public_pension_subtraction,tax_unit,Minnesota public pension subtraction,year
mn_social_security_subtraction,tax_unit,Minnesota social security subtraction,year
mn_subtractions,tax_unit,Minnesota subtractions from federal AGI,year
mo_tanf_income_limit,spm_unit,Missouri TANF income limit / maximum benefit,year
mo_withheld_income_tax,person,Missouri withheld income tax,year
mo_adjusted_gross_income,person,Missouri adjusted gross income,year
mo_non_refundable_credits,tax_unit,Missouri non-refundable credits,year
mo_refundable_credits,tax_unit,Missouri refundable credits,year
mo_wftc,tax_unit,Missouri Working Families Tax Credit,year
mo_property_tax_credit,tax_unit,Missouri property tax credit,year
mo_ptc_gross_income,tax_unit,Missouri property tax credit gross income,year
mo_ptc_income_offset,tax_unit,Missouri property tax credit gross income offset amount,year
mo_ptc_net_income,tax_unit,Missouri property tax credit net income,year
mo_ptc_taxunit_eligible,tax_unit,Missouri property tax credit taxunit eligible,year
mo_business_income_deduction,tax_unit,Missouri business income deduction,year
mo_federal_income_tax_deduction,tax_unit,Missouri Federal income tax deduction,year
mo_itemized_deductions,tax_unit,Sum of itemized deductions applicable to Missouri taxable income calculation,year
mo_pension_and_ss_or_ssd_deduction,tax_unit,Missouri Pension and Social Security or SS Disability Deduction,year
mo_pension_and_ss_or_ssd_deduction_section_a,person,Missouri Pension and Social Security or SS Disability Deduction,year
mo_pension_and_ss_or_ssd_deduction_section_b,person,Missouri Pension and Social Security or SS Disability Deduction,year
mo_pension_and_ss_or_ssd_deduction_section_c,person,Missouri Pension and Social Security or SS Disability Deduction,year
mo_income_tax,tax_unit,Missouri income tax,year
mo_income_tax_before_credits,person,Missouri income tax before credits,year
mo_income_tax_before_refundable_credits,tax_unit,Missouri income tax,year
mo_income_tax_exempt,person,Missouri income tax exempt,year
mo_qualified_health_insurance_premiums,person,Missouri qualified healh insurance premiums,year
mo_net_state_income_taxes,tax_unit,Missouri net state income taxes,year
mo_taxable_income,person,Missouri AGI minus deductions,year
ms_agi,person,Mississippi adjusted gross income,year
ms_agi_adjustments,person,Mississippi adjustments to federal adjusted gross income,year
ms_files_separately,tax_unit,married couple files separately on Mississippi tax return,year
ms_income_tax,tax_unit,Mississippi income tax,year
ms_income_tax_before_credits_indiv,person,Mississippi income tax before credits when married couples file separately,year
ms_income_tax_before_credits_joint,person,Mississippi income tax before credits when married couples file jointly,year
ms_income_tax_before_credits_unit,tax_unit,Mississippi income tax before credits,year
ms_non_refundable_credits,tax_unit,Mississippi non-refundable credits,year
ms_prorate_fraction,person,Share of Mississippi AGI within tax unit,year
ms_refundable_credits,tax_unit,Mississippi refundable credits,year
ms_withheld_income_tax,person,Mississippi withheld income tax,year
ms_national_guard_or_reserve_pay_adjustment,person,Mississippi national guard or reserve pay adjustment,year
ms_retirement_income_exemption,person,Mississippi retirement income exemption,year
ms_self_employment_adjustment,person,Mississippi self employment adjustment,year
ms_cdcc,tax_unit,Mississippi child and dependent care credit,year
ms_cdcc_eligible,tax_unit,Eligible for the Mississippi child and dependent care credit,year
ms_charitable_contributions_credit,tax_unit,Mississippi charitable contributions credit,year
ms_charitable_contributions_to_qualifying_foster_care_organizations,tax_unit,Charitable contributions to qualifying foster care organizations in Mississippi,year
ms_deductions_indiv,person,Mississippi deductions when married couples file separately,year
ms_deductions_joint,person,Mississippi deductions when married couples file jointly,year
ms_tax_unit_itemizes,tax_unit,Whether the tax unit in Mississippi itemizes the deductions when married filing separately,year
ms_itemized_deductions_indiv,person,Mississippi itemized deductions for individual couples,year
ms_itemized_deductions_joint,person,Mississippi itemized deductions for joint couples,year
ms_itemized_deductions_unit,tax_unit,Mississippi itemized deductions,year
ms_real_estate_tax_deduction,tax_unit,Mississippi real estate tax deduction,year
ms_standard_deduction_indiv,person,Mississippi standard deduction when married couples file separately,year
ms_standard_deduction_joint,person,Mississippi personal standard deduction for married couples filing jointly,year
ms_aged_exemption,tax_unit,Mississippi aged exemption,year
ms_blind_exemption,tax_unit,Mississippi blind exemption,year
ms_dependents_exemption,tax_unit,Mississippi qualified and other dependent children exemption,year
ms_regular_exemption,tax_unit,Mississippi regular exemption,year
ms_total_exemptions,tax_unit,Mississippi total exemptions,year
ms_total_exemptions_indiv,person,Mississippi total exemptions when married couples file separately,year
ms_total_exemptions_joint,person,Mississippi total exemptions when married couples file jointly,year
ms_pre_deductions_taxable_income_indiv,person,Mississippi pre deductions taxable income when married couple file separately,year
ms_taxable_income_indiv,person,Mississippi taxable income when married couple file separately,year
ms_taxable_income_joint,person,Mississippi taxable income when married couple file jointly,year
mt_additions,person,Montana additions to federal adjusted gross income,year
mt_agi,person,Montana Adjusted Gross Income for each individual,year
mt_applicable_ald_deductions,person,Montana applicable above-the-line deductions ,year
mt_income_tax,tax_unit,Montana income tax,year
mt_taxable_social_security,person,Montana taxable social security benefits,year
mt_withheld_income_tax,person,Montana withheld income tax,year
mt_capital_gains_tax_applicable_threshold_indiv,person,Montana applicable threshold for the capital gains tax when married couples file separately,year
mt_capital_gains_tax_applicable_threshold_joint,person,Montana applicable threshold for the capital gains tax when married couples file jointly,year
mt_capital_gains_tax_indiv,person,Montana net long-term capital gains tax when married couples file separately,year
mt_capital_gains_tax_joint,person,Montana net long-term capital gains tax when married couples file jointly,year
mt_capital_gain_credit,person,Montana capital gain credit,year
mt_eitc,person,Montana EITC,year
mt_elderly_homeowner_or_renter_credit,person,Montana Elderly Homeowner/Renter Credit,year
mt_elderly_homeowner_or_renter_credit_eligible,person,Eligible for the Montana Elderly Homeowner/Renter Credit,year
mt_elderly_homeowner_or_renter_credit_gross_household_income,person,Montana gross household income for the elderly homeowner/renter credit,year
mt_elderly_homeowner_or_renter_credit_net_household_income,person,Net household income for Montana elderly homeowner or renter credit,year
mt_income_tax_rebate,tax_unit,Montana 2023 income tax rebate,year
mt_property_tax_rebate,tax_unit,Montana property tax rebate,year
mt_deductions_indiv,person,The total amount of Montana deductions and exemptions when married filing separately,year
mt_child_dependent_care_expense_deduction,person,Montana child dependent care expense deduction,year
mt_child_dependent_care_expense_deduction_eligible_child,person,Eligible child for the Montana child dependent care expense deduction,year
mt_child_dependent_care_expense_deduction_eligible_children,tax_unit,Eligible children for the Montana child dependent care expense deduction ,year
mt_tax_unit_itemizes,tax_unit,Whether the tax unit in Montana itemizes the deductions when married filing separately,year
mt_federal_income_tax_deduction_indiv,person,Montana federal income tax deduction when married couples are filing separately,year
mt_federal_income_tax_deduction_unit,tax_unit,Montana federal income tax deduction for the entire tax unit,year
mt_itemized_deductions_indiv,person,Montana itemized deductions when married couples are filing separately,year
mt_itemized_deductions_joint,person,Montana itemized deductions when married couples are filing jointly,year
mt_misc_deductions,person,Montana miscellaneous deductions,year
mt_medical_expense_deduction_indiv,person,Montana medical expense deduction when married couples are filing separately,year
mt_medical_expense_deduction_joint,person,Montana medical expense deduction when married couples are filing jointly,year
mt_salt_deduction,person,Montana state and local tax deduction,year
mt_standard_deduction_indiv,person,Montana standard deduction when married couples are filing separately,year
mt_standard_deduction_joint,person,Montana standard deduction when married couples are filing jointly,year
mt_aged_exemption_eligible_person,person,Montana aged exemptions when married couples file separately,year
mt_dependent_exemptions_person,person,Montana dependent exemption for each dependent,year
mt_interest_exemption,tax_unit,Montana interest exemption for the tax unit,year
mt_interest_exemption_eligible_person,person,Eligible for the Montana interest exemption,year
mt_interest_exemption_person,person,Montana interest exemption for each person,year
mt_personal_exemptions_indiv,person,Montana exemptions when married couples file separately,year
mt_personal_exemptions_joint,person,Montana exemptions when married couple files jointly,year
mt_files_separately,tax_unit,married couple files separately on Montana tax return,year
mt_subtractions,person,Montana subtractions from federal adjusted gross income,year
mt_disability_income_exclusion,tax_unit,Montana disability income exclusion,year
mt_disability_income_exclusion_eligible_person,person,Montana disability income exclusion eligible person,year
mt_disability_income_exclusion_person,person,Montana disability income exclusion for each person,year
mt_old_age_subtraction,person,Montana old age subtraction,year
mt_tuition_subtraction,tax_unit,Montana tuition subtraction,year
mt_tuition_subtraction_person,person,Montana tuition subtraction,year
mt_income_tax_before_non_refundable_credits_indiv,person,Montana income tax before refundable credits when married couples file separately,year
mt_income_tax_before_non_refundable_credits_joint,tax_unit,Montana income tax before refundable credits when married couples file jointly,year
mt_income_tax_before_refundable_credits_indiv,person,Montana income tax before refundable credits when married couples are filing separately,year
mt_income_tax_before_refundable_credits_joint,tax_unit,Montana income tax before refundable credits when married couples are filing jointly,year
mt_income_tax_before_refundable_credits_unit,tax_unit,Montana income tax before refundable credits,year
mt_income_tax_indiv,person,Montana income tax when married couples are filing separately,year
mt_income_tax_joint,tax_unit,Montana income tax when married couples are filing jointly,year
mt_non_refundable_credits,person,Montana refundable credits,year
mt_pre_dependent_exemption_taxable_income_indiv,person,Montana taxable income before the dependent exemption when married couples are filing separately,year
mt_refundable_credits,person,Montana refundable credits,year
mt_refundable_credits_before_renter_credit,person,Montana refundable credits before adding the elderly homeowner or renter credit,year
mt_regular_income_tax_indiv,person,"Montana income (subtracting capital gains before 2024) tax before refundable credits, when married couples file separately",year
mt_regular_income_tax_joint,tax_unit,"Montana income (subtracting capital gains since 2024) tax before refundable credits, when married couples file separately",year
mt_taxable_income_indiv,person,Montana taxable income when married couples are filing separately,year
mt_taxable_income_joint,person,Montana taxable income when married couples file jointly,year
nc_scca,spm_unit,North Carolina Subsidized Child Care Assistance Program,month
nc_scca_age_group,person,North Carolina SCCA age group,year
nc_scca_child_age_eligible,person,North Carolina child age eligibility for Subsidized Child Care Assistance (SCCA) program,year
nc_scca_countable_income,spm_unit,North Carolina Subsidized Child Care Assistance program countable income,month
nc_scca_fpg_rate,spm_unit,North Carolina Subsidized Child Care Assistance (SCCA) program income limits compared to the FPL,year
nc_scca_has_eligible_child,spm_unit,Any eligible child for North Carolina Subsidized Child Care Assistance program,year
nc_scca_is_school_age,person,North Carolina SCCA school age determination,year
nc_scca_market_rate,person,North Carolina Subsidized Child Care Assistance (SCCA) program market rate,month
nc_scca_parent_fee,spm_unit,North Carolina Subsidized Child Care Assistance Program parent fee,month
nc_scca_entry_eligible,spm_unit,North Carolina entry eligibility for Subsidized Child Care Assistance Program,month
nc_scca_entry_income_eligible,spm_unit,North Carolina entry income eligibility for Subsidized Child Care Assistance program,month
nc_demographic_tanf_eligible,spm_unit,North Carolina Demographic eligibility for TANF,year
nc_tanf,spm_unit,North Carolina TANF,year
nc_tanf_eligible,spm_unit,North Carolina TANF eligible,year
nc_tanf_household_size,spm_unit,NC TANF household size excludes SSI recipients,year
nc_tanf_income_eligible,spm_unit,North Carolina TANF income eligible,year
nc_tanf_need_standard,spm_unit,North Carolina TANF need standard,year
nc_tanf_reduced_need_standard,spm_unit,North Carolina TANF reduced need standard,year
nc_tanf_countable_earned_income,spm_unit,North Carolina TANF countable earned income,year
nc_tanf_countable_gross_unearned_income,spm_unit,North Carolina TANF countable gross unearned income,year
nc_additions,tax_unit,North Carolina additions to the adjusted gross income,year
nc_income_tax,tax_unit,North Carolina income tax,year
nc_income_tax_before_credits,tax_unit,North Carolina income tax before credits,year
nc_non_refundable_credits,tax_unit,North Carolina non-refundable credits,year
nc_taxable_income,tax_unit,North Carolina taxable income,year
nc_use_tax,tax_unit,North Carolina use tax,year
nc_withheld_income_tax,person,North Carolina withheld income tax,year
nc_ctc,tax_unit,North Carolina credit for children,year
nc_child_deduction,tax_unit,North Carolina child deduction,year
nc_deductions,tax_unit,North Carolina deductions,year
nc_itemized_deductions,tax_unit,North Carolina itemized deductions,year
nc_standard_deduction,tax_unit,North Carolina standard deduction,year
nc_standard_or_itemized_deductions,tax_unit,North Carolina standard or itemized deductions amount,year
nc_military_retirement_deduction,tax_unit,North Carolina military retirement deduction,year
nc_military_retirement_deduction_eligible,person,North Carolina military retirement deduction eligible,year
nd_additions,tax_unit,North Dakota additions to federal taxable income,year
nd_income_tax,tax_unit,North Dakota income tax,year
nd_income_tax_before_credits,tax_unit,North Dakota income tax before credits,year
nd_income_tax_before_refundable_credits,tax_unit,North Dakota income tax before refundable credits,year
nd_nonrefundable_credits,tax_unit,North Dakota nonrefundable income tax credits,year
nd_refundable_credits,tax_unit,North Dakota refundable income tax credits,year
nd_taxable_income,tax_unit,North Dakota taxable income,year
nd_withheld_income_tax,person,North Dakota withheld income tax,year
nd_mpc,tax_unit,North Dakota marriage-penalty nonrefundable credit amount,year
nd_rtrc,tax_unit,North Dakota resident-tax-relief nonrefundable credit amount,year
nd_ltcg_subtraction,tax_unit,North Dakota long-term capital gains subtraction from federal taxable income,year
nd_qdiv_subtraction,tax_unit,North Dakota qualified dividends subtraction from federal taxable income,year
nd_subtractions,tax_unit,North Dakota subtractions from federal taxable income,year
ne_child_care_subsidies,spm_unit,Nebraska child care subsidies,year
ne_dhhs_has_special_needs,person,Has special needs under Nebraska Department of Health and Human Services,year
ne_child_care_subsidy,spm_unit,Nebraska Child Care Subsidy,year
ne_child_care_subsidy_eligible,spm_unit,Eligible for the Nebraska Child Care Subsidy program,year
ne_child_care_subsidy_eligible_child,person,Nebraska Child Care Subsidy program eligible child,year
ne_child_care_subsidy_eligible_parent,person,Nebraska Child Care Subsidy program eligible parent,year
ne_child_care_subsidy_income_eligible,spm_unit,Nebraska Child Care Subsidy program income eligible,year
ne_income_tax,tax_unit,NE income tax,year
ne_income_tax_before_credits,tax_unit,NE income tax before credits,year
ne_income_tax_before_refundable_credits,tax_unit,NE income tax before refundable credits,year
ne_nonrefundable_credits,tax_unit,NE nonrefundable income tax credits,year
ne_refundable_credits,tax_unit,NE refundable income tax credits,year
ne_taxable_income,tax_unit,NE taxable income,year
ne_withheld_income_tax,person,Nebraska withheld income tax,year
ne_additions,tax_unit,Nebraska AGI additions to federal AGI,year
ne_agi,tax_unit,NE AGI,year
ne_agi_subtractions,tax_unit,Nebraska subtractions from federal adjusted gross income,year
ne_military_retirement_subtraction,tax_unit,Nebraska military retirement subtraction,year
ne_social_security_subtraction,tax_unit,Nebraska social security subtraction,year
ne_elderly_disabled_credit,tax_unit,NE elderly/disabled tax credit,year
ne_cdcc_nonrefundable,tax_unit,Nebraska nonrefundable cdcc,year
ne_cdcc_refundable,tax_unit,Nebraska refundable cdcc,year
ne_cdcc_refundable_eligible,tax_unit,Eligible for the Nebraska refundable CDCC,year
ne_refundable_ctc,tax_unit,Nebraska refundable Child Tax Credit,year
ne_refundable_ctc_eligible_child,person,Nebraska refundable Child Tax Credit eligible child,year
ne_refundable_ctc_income_eligible,tax_unit,Nebraska refundable Child Tax Credit total household income eligible child,year
ne_refundable_ctc_total_household_income,tax_unit,Nebraska refundable Child Tax Credit total household income,year
ne_eitc,tax_unit,NE EITC amount,year
ne_school_readiness_credit,person,Nebraska school readiness tax credit,year
ne_school_readiness_credit_child_care_worker_rating,person,Level of child care worker for the Nebraska school readiness refundable tax credit,year
ne_school_readiness_credit_eligible_worker,person,Eligible worker for the Nebraska school readiness refundable tax credit,year
ne_base_standard_deduction,tax_unit,Nebraska standard deduction,year
ne_itemized_deductions,tax_unit,NE itemized deductions,year
ne_standard_deduction,tax_unit,NE standard deduction,year
ne_exemptions,tax_unit,Nebraska exemptions amount,year
nh_education_tax_credit,tax_unit,New Hampshire Education Tax Credit,year
nh_income_tax,tax_unit,New Hampshire income tax,year
nh_income_tax_before_refundable_credits,tax_unit,New Hampshire income tax before refundable credits,year
nh_refundable_credits,tax_unit,New Hampshire refundable credits,year
nh_taxable_income,tax_unit,New Hampshire taxable income,year
nh_base_exemption,tax_unit,New Hampshire base exemption,year
nh_blind_exemption,tax_unit,New Hampshire blind exemption,year
nh_disabled_exemption,tax_unit,New Hampshire disabled exemption,year
nh_old_age_exemption,tax_unit,New Hampshire old age exemption,year
nh_total_exemptions,tax_unit,New Hampshire total exemption allowance,year
nj_tanf_countable_resources,spm_unit,Countable resources for New Jersey TANF,year
nj_tanf_maximum_allowable_income,spm_unit,New Jersey TANF maximum allowable income,year
nj_tanf_maximum_benefit,spm_unit,New Jersey TANF maximum benefit,year
nj_tanf_resources_eligible,spm_unit,New Jersey TANF resources eligible,year
nj_tanf_countable_gross_unearned_income,spm_unit,New Jersey TANF countable gross unearned income,year
nj_tanf_gross_earned_income,spm_unit,New Jersey TANF gross earned income,year
nj_income_tax,tax_unit,New Jersey income tax,year
nj_income_tax_before_refundable_credits,tax_unit,New Jersey income tax,year
nj_main_income_tax,tax_unit,New Jersey income tax,year
nj_non_refundable_credits,tax_unit,New Jersey non-refundable credits,year
nj_refundable_credits,tax_unit,New Jersey refundable credits,year
nj_withheld_income_tax,person,New Jersey withheld income tax,year
nj_additions,person,New Jersey additions to federal AGI by person,year
nj_agi,tax_unit,New Jersey adjusted gross income,year
nj_agi_subtractions,person,New Jersey subtractions from federal AGI by person,year
nj_total_income,person,New Jersey total income by person,year
nj_cdcc,tax_unit,New Jersey CDCC,year
nj_ctc,tax_unit,New Jersey Child Tax Credit,year
nj_ctc_eligible,tax_unit,Eligible for the New Jersey child tax credit,year
nj_childless_eitc_age_eligible,tax_unit,New Jersey Eligible for EITC,year
nj_eitc,tax_unit,New Jersey EITC,year
nj_eitc_income_eligible,tax_unit,New Jersey Eligible for EITC,year
nj_property_tax_credit,tax_unit,New Jersey property tax credit,year
nj_property_tax_credit_eligible,tax_unit,New Jersey property tax credit eligibility,year
nj_medical_expense_deduction,tax_unit,New Jersey medical expense deduction,year
nj_total_deductions,tax_unit,New Jersey total deductions to income,year
nj_eligible_pension_income,person,New Jersey pension income eligible for pension exclusion,year
nj_other_retirement_income_exclusion,tax_unit,New Jersey Other Retirement Income Exclusion,year
nj_other_retirement_special_exclusion,tax_unit,New Jersey Other Retirement Special Exclusion,year
nj_pension_retirement_exclusion,tax_unit,New Jersey Pension/Retirement Exclusion,year
nj_retirement_exclusion_fraction,tax_unit,New Jersey retirement exclusion fraction based on total income,year
nj_blind_or_disabled_exemption,tax_unit,New Jersey blind or disabled exemption,year
nj_dependents_attending_college_exemption,tax_unit,New Jersey dependents attending college exemption,year
nj_dependents_exemption,tax_unit,New Jersey qualified and other dependent children exemption,year
nj_regular_exemption,tax_unit,New Jersey regular exemption,year
nj_senior_exemption,tax_unit,New Jersey senior exemption,year
nj_total_exemptions,tax_unit,New Jersey total exemption allowance,year
nj_potential_property_tax_deduction,tax_unit,New Jersey potential property tax deduction,year
nj_property_tax_deduction,tax_unit,New Jersey property tax deduction,year
nj_property_tax_deduction_eligible,tax_unit,New Jersey property tax deduction eligibility,year
nj_taking_property_tax_deduction,tax_unit,Household taking New Jersey property tax deduction,year
nj_taxable_income,tax_unit,New Jersey taxable income,year
nj_taxable_income_before_property_tax_deduction,tax_unit,New Jersey taxable income before property tax deduction,year
nm_additions,tax_unit,New Mexico additions to federal AGI,year
nm_income_tax,tax_unit,New Mexico income tax,year
nm_income_tax_before_non_refundable_credits,tax_unit,New Mexico income tax before non-refundable credits,year
nm_income_tax_before_refundable_credits,tax_unit,New Mexico income tax before refundable credits,year
nm_modified_gross_income,tax_unit,New Mexico modified gross income,year
nm_non_refundable_credits,tax_unit,New Mexico non-refundable credits,year
nm_other_deductions_and_exemptions,tax_unit,New Mexico other income deductions and exemptions,year
